Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,Return,Lagged_Return
2016-09-21,9869.0,10007.5,9764.5,10004.0,128.0,9984.0,253947.0,140260.0,1.298701298701288,0.19314831757648587
2016-09-22,9992.0,10027.5,9943.5,9959.5,38.0,9946.0,99645.0,143197.0,-0.3806089743589758,1.298701298701288
2016-09-23,9958.5,9968.0,9912.5,9935.5,18.0,9928.0,102199.0,143285.0,-0.18097727729740054,-0.3806089743589758
2016-09-26,9931.0,10010.5,9927.5,10001.5,71.5,9999.5,94036.0,146396.0,0.7201853344077414,-0.18097727729740054
2016-09-27,10003.5,10026.5,9936.5,9994.0,8.0,10007.5,128809.0,153393.0,0.08000400020000686,0.7201853344077414
2016-09-28,9996.0,10009.5,9953.5,9966.0,47.0,9960.5,93266.0,154509.0,-0.4696477641768726,0.08000400020000686
2016-09-29,9961.0,9964.0,9848.5,9928.5,35.0,9925.5,151938.0,156415.0,-0.3513879825309929,-0.4696477641768726
2016-09-30,9922.5,9957.0,9850.0,9898.5,35.0,9890.5,144358.0,156292.0,-0.35262707168404184,-0.3513879825309929
2016-10-03,9903.5,9910.0,9863.5,9869.0,16.5,9874.0,83047.0,152360.0,-0.1668267529447487,-0.35262707168404184
2016-10-04,9866.5,9871.0,9738.0,9744.5,119.5,9754.5,157221.0,149485.0,-1.2102491391533299,-0.1668267529447487
2016-10-05,9741.0,9766.5,9671.0,9686.0,79.5,9675.0,130778.0,156825.0,-0.8150084576349359,-1.2102491391533299
2016-10-06,9681.5,9700.5,9624.0,9644.5,49.0,9626.0,114266.0,156919.0,-0.5064599483204146,-0.8150084576349359
2016-10-07,9640.0,9747.5,9638.0,9744.0,101.5,9727.5,172636.0,156765.0,1.054435902763351,-0.5064599483204146
2016-10-10,9725.0,9752.5,9659.5,9676.0,58.0,9669.5,66317.0,151063.0,-0.5962477512207687,1.054435902763351
2016-10-11,9671.5,9716.5,9633.0,9688.0,21.0,9690.5,121944.0,149536.0,0.21717772377061184,-0.5962477512207687
2016-10-12,9682.0,9706.0,9592.5,9619.0,81.0,9609.5,116669.0,149086.0,-0.8358701821371439,0.21717772377061184
2016-10-13,9614.0,9699.0,9577.5,9665.0,64.0,9673.5,134674.0,152679.0,0.666007596649143,-0.8358701821371439
2016-10-14,9666.0,9673.0,9592.0,9620.0,52.0,9621.5,123882.0,149582.0,-0.5375510415051465,0.666007596649143
2016-10-17,9606.0,9655.5,9602.0,9647.0,27.5,9649.0,98816.0,153856.0,0.28581821961233267,-0.5375510415051465
2016-10-18,9643.0,9666.0,9616.5,9648.0,2.5,9646.5,86083.0,152432.0,-0.025909420665348737,0.28581821961233267
2016-10-19,9645.5,9712.5,9639.5,9684.5,42.5,9689.0,83568.0,154580.0,0.4405743015601482,-0.025909420665348737
2016-10-20,9688.0,9694.0,9623.5,9637.5,52.0,9637.0,95958.0,154779.0,-0.5366910929920476,0.4405743015601482
2016-10-21,9633.5,9677.5,9613.0,9647.0,11.5,9648.5,88987.0,157901.0,0.11933174224343368,-0.5366910929920476
2016-10-24,9643.0,9658.5,9602.5,9616.0,37.5,9611.0,83682.0,156390.0,-0.388661449966321,0.11933174224343368
2016-10-26,9612.0,9631.0,9575.0,9587.5,29.0,9582.0,87779.0,160296.0,-0.3017375923421106,-0.388661449966321
2016-10-27,9584.0,9604.0,9507.5,9512.0,69.0,9513.0,112254.0,159938.0,-0.720100187852224,-0.3017375923421106
2016-10-28,9514.0,9589.5,9491.0,9567.0,50.5,9563.5,152686.0,163889.0,0.5308525176074941,-0.720100187852224
2016-10-31,9575.0,9585.0,9518.0,9556.5,18.0,9545.5,87672.0,166311.0,-0.18821561143932408,0.5308525176074941
2016-11-01,9556.5,9650.0,9527.5,9617.5,88.0,9633.5,142006.0,166028.0,0.9219003719029839,-0.18821561143932408
2016-11-02,9621.0,9722.0,9614.0,9694.5,58.5,9692.0,147156.0,161793.0,0.6072559298281988,0.9219003719029839
2016-11-03,9692.0,9766.5,9681.0,9725.0,31.5,9723.5,122211.0,157099.0,0.32501031778786604,0.6072559298281988
2016-11-04,9723.0,9738.5,9689.0,9711.0,14.0,9709.5,124154.0,157061.0,-0.14398107677277006,0.32501031778786604
2016-11-07,9644.0,9644.0,9570.5,9585.5,135.0,9574.5,115615.0,159490.0,-1.3903908543179355,-0.14398107677277006
2016-11-08,9577.0,9601.5,9519.5,9522.5,42.0,9532.5,108607.0,159442.0,-0.4386652044493178,-1.3903908543179355
2016-11-09,9523.0,9896.5,9454.5,9473.0,73.0,9459.5,580758.0,161024.0,-0.7658012063991637,-0.4386652044493178
2016-11-10,9474.0,9539.0,9360.5,9370.5,86.5,9373.0,276980.0,161513.0,-0.9144246524657729,-0.7658012063991637
2016-11-11,9373.0,9442.0,9361.5,9384.0,2.5,9375.5,156073.0,168472.0,0.026672356769452676,-0.9144246524657729
2016-11-14,9373.0,9380.0,9222.5,9234.0,149.0,9226.5,184415.0,169144.0,-1.5892485734094186,0.026672356769452676
2016-11-15,9243.0,9289.0,9155.0,9166.0,70.0,9156.5,160614.0,167735.0,-0.7586842247872982,-1.5892485734094186
2016-11-16,9181.0,9201.5,9120.5,9177.0,14.0,9170.5,139277.0,167153.0,0.15289684923278646,-0.7586842247872982
2016-11-17,9190.5,9220.5,9083.5,9091.0,63.0,9107.5,156551.0,169690.0,-0.6869854424513377,0.15289684923278646
2016-11-18,9082.5,9115.5,9018.0,9027.5,60.5,9047.0,169602.0,177995.0,-0.6642876749931359,-0.6869854424513377
2016-11-21,9022.5,9061.5,8987.0,9027.5,41.0,9006.0,149546.0,177567.0,-0.45318890239858245,-0.6642876749931359
2016-11-22,9031.5,9076.5,8987.5,9002.0,1.0,9005.0,148094.0,180311.0,-0.011103708638682264,-0.45318890239858245
2016-11-23,9005.5,9028.0,8859.0,8897.0,116.0,8889.0,163900.0,183071.0,-1.2881732370905064,-0.011103708638682264
2016-11-25,8890.5,8903.0,8786.0,8847.0,48.0,8841.0,227377.0,182800.0,-0.5399932500843696,-1.2881732370905064
2016-11-28,8860.5,8987.0,8857.5,8940.5,72.0,8913.0,196763.0,189008.0,0.8143875127248013,-0.5399932500843696
2016-11-29,8947.0,8964.5,8829.0,8905.0,2.0,8911.0,171269.0,190482.0,-0.02243913384942786,0.8143875127248013
2016-11-30,8896.0,8930.0,8735.5,8741.5,157.5,8753.5,209140.0,195018.0,-1.7674783974862551,-0.02243913384942786
2016-12-01,8745.0,8789.0,8712.5,8768.5,20.5,8774.0,172239.0,204929.0,0.23419203747072626,-1.7674783974862551
2016-12-02,8763.0,8827.5,8759.5,8812.0,25.0,8799.0,165619.0,207640.0,0.28493275586960465,0.23419203747072626
2016-12-05,8844.0,8854.0,8716.0,8787.5,5.0,8794.0,174785.0,210834.0,-0.05682463916354408,0.28493275586960465
2016-12-06,8790.0,8813.5,8760.5,8773.5,26.0,8768.0,107139.0,217998.0,-0.2956561291789894,-0.05682463916354408
2016-12-07,8771.5,8820.0,8743.5,8794.0,17.0,8785.0,104910.0,219622.0,0.19388686131387445,-0.2956561291789894
2016-12-08,8800.5,8843.0,8743.0,8771.0,14.0,8771.0,169577.0,220890.0,-0.1593625498008011,0.19388686131387445
2016-12-09,8765.5,8772.5,8666.0,8668.0,89.5,8681.5,145316.0,222791.0,-1.0204081632653073,-0.1593625498008011
2016-12-12,8661.0,8708.5,8613.0,8695.0,8.0,8689.5,165825.0,216569.0,0.09214997408282244,-1.0204081632653073
2016-12-13,8708.0,8714.5,8661.0,8684.0,11.5,8678.0,124113.0,207350.0,-0.1323436331204353,0.09214997408282244
2016-12-14,8677.5,8714.5,8519.5,8546.0,83.5,8594.5,220787.0,187951.0,-0.9622032726434693,-0.1323436331204353
2016-12-15,8533.0,8540.0,8427.5,8463.5,113.5,8481.0,197945.0,161806.0,-1.320612019314682,-0.9622032726434693
2016-12-16,8457.0,8513.0,8444.5,8479.5,8.0,8473.0,40992.0,148097.0,-0.09432849899776441,-1.320612019314682
2016-12-19,8484.0,8560.0,8484.0,8553.0,80.0,8553.0,2603.0,139570.0,0.9441756166646886,-0.09432849899776441
2016-12-20,8575.0,8580.5,8490.0,8519.5,40.0,8521.0,122635.0,211349.0,-0.37413772945165125,0.9441756166646886
2016-12-21,8515.0,8570.0,8500.5,8537.5,15.5,8536.5,90290.0,220154.0,0.18190353244924573,-0.37413772945165125
2016-12-22,8541.0,8557.5,8513.5,8539.0,1.5,8535.0,68917.0,218467.0,-0.017571604287469622,0.18190353244924573
2016-12-23,8536.0,8566.0,8533.0,8554.0,28.5,8563.5,39923.0,217338.0,0.33391915641476366,-0.017571604287469622
2016-12-27,8570.0,8570.0,8532.0,8545.5,17.0,8546.5,43949.0,216919.0,-0.19851696152274334,0.33391915641476366
2016-12-28,8545.0,8576.5,8520.0,8562.5,20.0,8566.5,71492.0,219026.0,0.23401392382846886,-0.19851696152274334
2016-12-29,8569.0,8631.5,8561.0,8609.0,34.0,8600.5,113033.0,221608.0,0.39689488122336414,0.23401392382846886
2016-12-30,8607.0,8644.5,8559.5,8578.0,3.5,8597.0,94328.0,209666.0,-0.040695308412297404,0.39689488122336414
2017-01-03,8556.0,8566.5,8454.0,8518.0,72.5,8524.5,153730.0,212492.0,-0.8433174363149942,-0.040695308412297404
2017-01-04,8519.5,8566.5,8484.5,8554.0,2.0,8526.5,136680.0,219461.0,0.02346178661505327,-0.8433174363149942
2017-01-05,8548.0,8701.0,8537.5,8690.5,146.5,8673.0,264733.0,216165.0,1.718172755526881,0.02346178661505327
2017-01-06,8686.0,8712.0,8554.0,8569.5,106.5,8566.5,192914.0,205208.0,-1.2279488066412991,1.718172755526881
2017-01-09,8557.5,8644.5,8528.5,8640.0,71.0,8637.5,135386.0,204980.0,0.8288098990252735,-1.2279488066412991
2017-01-10,8647.0,8701.0,8614.0,8657.5,20.5,8658.0,170799.0,199866.0,0.23733719247467366,0.8288098990252735
2017-01-11,8653.0,8772.0,8573.5,8683.5,24.5,8682.5,281320.0,201571.0,0.28297528297527297,0.23733719247467366
2017-01-12,8681.0,8808.5,8681.0,8734.0,54.5,8737.0,231899.0,200620.0,0.6276993953354459,0.28297528297527297
2017-01-13,8733.0,8776.5,8678.5,8753.5,15.0,8752.0,183427.0,201209.0,0.17168364427149196,0.6276993953354459
2017-01-17,8756.5,8898.0,8752.5,8897.5,139.5,8891.5,286773.0,199644.0,1.593921389396713,0.17168364427149196
2017-01-18,8883.5,8893.5,8728.5,8736.0,74.0,8817.5,147488.0,203079.0,-0.8322555249395513,1.593921389396713
2017-01-19,8743.0,8755.5,8662.0,8720.0,91.5,8726.0,190562.0,199950.0,-1.0377091012191642,-0.8322555249395513
2017-01-20,8708.0,8769.5,8680.0,8740.0,39.0,8765.0,195951.0,194478.0,0.4469401787760674,-1.0377091012191642
2017-01-23,8756.0,8888.0,8754.0,8887.0,98.5,8863.5,214232.0,190666.0,1.123787792355957,0.4469401787760674
2017-01-24,8895.0,8901.0,8792.5,8800.5,68.0,8795.5,151007.0,191514.0,-0.7671912901224154,1.123787792355957
2017-01-25,8794.0,8859.0,8785.0,8841.5,20.5,8816.0,155568.0,188042.0,0.23307373088510275,-0.7671912901224154
2017-01-26,8837.0,8858.5,8718.5,8745.5,57.5,8758.5,157412.0,190518.0,-0.6522232304900233,0.23307373088510275
2017-01-27,8745.0,8754.0,8678.5,8697.0,54.5,8704.0,136815.0,190361.0,-0.6222526688359875,-0.6522232304900233
2017-01-30,8716.5,8825.5,8710.0,8798.5,104.0,8808.0,155103.0,191082.0,1.194852941176472,-0.6222526688359875
2017-01-31,8801.5,8933.0,8785.5,8877.0,75.0,8883.0,259506.0,192141.0,0.8514986376021882,1.194852941176472
2017-02-01,8884.5,8886.5,8785.0,8844.0,26.0,8857.0,170628.0,195441.0,-0.2926939097151915,0.8514986376021882
2017-02-02,8838.0,8933.5,8830.5,8872.5,24.0,8881.0,171885.0,193254.0,0.2709721124534159,-0.2926939097151915
2017-02-03,8871.0,8913.0,8820.5,8893.5,18.0,8863.0,182247.0,193197.0,-0.2026798783920758,0.2709721124534159
2017-02-06,8889.5,8967.5,8876.0,8958.5,91.5,8954.5,140165.0,191636.0,1.0323818120275385,-0.2026798783920758
2017-02-07,8954.5,8971.0,8891.5,8906.0,29.5,8925.0,127674.0,194474.0,-0.3294432966664762,1.0323818120275385
2017-02-08,8910.5,8967.0,8893.5,8943.0,5.0,8930.0,129521.0,191812.0,0.056022408963585235,-0.3294432966664762
2017-02-09,8948.0,8949.0,8829.0,8837.5,96.5,8833.5,150652.0,191960.0,-1.0806270996640555,0.056022408963585235
2017-02-10,8834.0,8868.0,8789.0,8838.0,8.0,8825.5,150464.0,190611.0,-0.09056432897492916,-1.0806270996640555
2017-02-13,8805.5,8822.5,8765.5,8798.0,18.5,8807.0,103680.0,192945.0,-0.20961985156647822,-0.09056432897492916
2017-02-14,8796.0,8836.5,8739.5,8759.5,43.0,8764.0,155522.0,192126.0,-0.48824798455774365,-0.20961985156647822
2017-02-15,8754.0,8789.5,8704.5,8767.5,6.5,8757.5,142597.0,194479.0,-0.07416704701049825,-0.48824798455774365
2017-02-16,8757.0,8850.0,8754.0,8835.0,88.0,8845.5,135485.0,195194.0,1.0048529831572894,-0.07416704701049825
2017-02-17,8832.5,8885.5,8815.5,8869.0,14.0,8859.5,116684.0,194884.0,0.1582725679724062,1.0048529831572894
2017-02-21,8859.5,8871.0,8793.5,8801.5,50.0,8809.5,129784.0,192650.0,-0.5643659348721686,0.1582725679724062
2017-02-22,8800.0,8862.0,8796.5,8829.5,35.0,8844.5,141546.0,194619.0,0.3972983710766709,-0.5643659348721686
2017-02-23,8827.5,8889.0,8817.5,8883.5,28.5,8873.0,118269.0,194897.0,0.3222341568206222,0.3972983710766709
2017-02-24,8875.0,8937.5,8856.5,8918.0,61.0,8934.0,131653.0,196534.0,0.687478868477398,0.3222341568206222
2017-02-27,8913.0,8939.0,8865.0,8875.5,66.5,8867.5,128446.0,198217.0,-0.7443474367584524,0.687478868477398
2017-02-28,8873.0,8956.5,8860.0,8868.5,48.5,8916.0,175880.0,195223.0,0.5469410769664451,-0.7443474367584524
2017-03-01,8866.0,8870.5,8768.5,8795.5,118.0,8798.0,235518.0,188112.0,-1.3234634365186237,0.5469410769664451
2017-03-02,8793.0,8796.0,8727.0,8741.5,64.0,8734.0,142083.0,190612.0,-0.7274380541032022,-1.3234634365186237
2017-03-03,8743.0,8788.0,8715.5,8770.5,30.0,8764.0,172529.0,197520.0,0.3434852301350988,-0.7274380541032022
2017-03-06,8766.5,8807.0,8763.5,8777.5,15.0,8779.0,132734.0,189054.0,0.17115472387037034,0.3434852301350988
2017-03-07,8776.0,8793.5,8760.5,8773.5,9.0,8770.0,140399.0,176966.0,-0.10251737099897795,0.17115472387037034
2017-03-08,8771.5,8803.0,8713.5,8747.0,29.5,8740.5,244723.0,142494.0,-0.33637400228050396,-0.10251737099897795
2017-03-09,8739.0,8744.5,8695.0,8700.5,34.0,8706.5,172480.0,92606.0,-0.3889937646587738,-0.33637400228050396
2017-03-10,8690.0,8729.5,8657.5,8710.0,3.5,8710.0,50089.0,72458.0,0.040199850686262195,-0.3889937646587738
2017-03-13,8713.0,8734.5,8702.0,8719.0,9.5,8719.5,2650.0,66181.0,0.10907003444315944,0.040199850686262195
2017-03-14,8742.0,8769.5,8717.5,8753.0,3.5,8754.0,98449.0,201228.0,0.3956648890418135,0.10907003444315944
2017-03-15,8754.0,8875.0,8741.5,8860.0,98.5,8852.5,160793.0,201625.0,1.1251999086131947,0.3956648890418135
2017-03-16,8851.0,8894.0,8843.0,8860.0,12.5,8865.0,146348.0,197050.0,0.14120304998588296,1.1251999086131947
2017-03-17,8864.0,8920.0,8846.5,8909.5,45.5,8910.5,103531.0,196515.0,0.5132543711223958,0.14120304998588296
2017-03-20,8912.0,8928.5,8893.0,8921.0,7.5,8918.0,77856.0,193819.0,0.08417036081027618,0.5132543711223958
2017-03-21,8923.0,8999.5,8894.0,8985.5,51.0,8969.0,193616.0,191554.0,0.5718771024893377,0.08417036081027618
2017-03-22,8981.0,9064.0,8979.0,9030.5,80.0,9049.0,244721.0,190417.0,0.8919611996878185,0.5718771024893377
2017-03-23,9023.0,9069.5,8995.0,9044.0,15.0,9034.0,209079.0,192376.0,-0.1657641728367798,0.8919611996878185
2017-03-24,9039.5,9071.5,9000.5,9010.5,24.0,9058.0,157942.0,191015.0,0.2656630506973734,-0.1657641728367798
2017-03-27,9043.5,9113.0,9039.5,9068.0,17.0,9075.0,137454.0,194630.0,0.18767939942592182,0.2656630506973734
2017-03-28,9068.0,9106.5,9023.0,9029.5,42.0,9033.0,143319.0,193645.0,-0.4628099173553668,0.18767939942592182
2017-03-29,9033.0,9062.5,9013.0,9035.5,2.0,9035.0,136976.0,195296.0,0.022141038414691394,-0.4628099173553668
2017-03-30,9034.0,9041.0,8959.0,8960.5,47.5,8987.5,157130.0,197235.0,-0.5257332595462128,0.022141038414691394
2017-03-31,8965.0,9015.0,8938.0,9003.5,24.0,9011.5,146201.0,195371.0,0.26703755215577996,-0.5257332595462128
2017-04-03,9001.5,9047.0,8987.5,9042.5,26.0,9037.5,133438.0,192546.0,0.2885202241580176,0.26703755215577996
2017-04-04,9043.5,9093.5,9043.0,9053.5,25.0,9062.5,140735.0,193092.0,0.2766251728907321,0.2885202241580176
2017-04-05,9057.0,9071.0,8995.5,9059.5,22.0,9040.5,183055.0,192109.0,-0.2427586206896537,0.2766251728907321
2017-04-06,9071.0,9090.5,9021.0,9048.0,13.0,9053.5,157580.0,191249.0,0.1437973563409134,-0.2427586206896537
2017-04-07,9046.0,9105.0,9003.5,9027.0,32.5,9021.0,244514.0,190922.0,-0.3589771911415518,0.1437973563409134
2017-04-10,9024.5,9049.0,8985.5,9040.0,15.5,9036.5,124075.0,190799.0,0.1718213058419238,-0.3589771911415518
2017-04-11,9045.0,9148.0,9042.0,9145.5,104.0,9140.5,182754.0,189538.0,1.1508880650694442,0.1718213058419238
2017-04-12,9150.5,9202.0,9125.5,9195.0,4.0,9136.5,191678.0,195148.0,-0.04376128220556774,1.1508880650694442
2017-04-13,9199.0,9220.5,9164.5,9191.5,53.5,9190.0,147441.0,194826.0,0.5855633995512477,-0.04376128220556774
2017-04-17,9219.0,9271.0,9193.0,9205.5,25.0,9215.0,114375.0,197634.0,0.2720348204570122,0.5855633995512477
2017-04-18,9197.5,9254.5,9178.5,9245.5,31.5,9246.5,157491.0,195731.0,0.34183396635920626,0.2720348204570122
2017-04-19,9245.0,9248.5,9180.5,9208.0,25.5,9221.0,116528.0,200569.0,-0.27578002487427256,0.34183396635920626
2017-04-20,9207.0,9218.0,9153.0,9168.0,53.5,9167.5,148973.0,198297.0,-0.5801973755558021,-0.27578002487427256
2017-04-21,9168.0,9204.5,9158.0,9187.5,9.0,9176.5,110415.0,201264.0,0.09817289337332724,-0.5801973755558021
2017-04-24,9090.0,9138.5,9075.0,9128.5,46.5,9130.0,162423.0,202972.0,-0.5067291450988942,0.09817289337332724
2017-04-25,9128.0,9144.0,9012.0,9021.0,109.5,9020.5,165336.0,202537.0,-1.199342825848848,-0.5067291450988942
2017-04-26,9023.0,9037.0,8963.5,9022.5,24.5,8996.0,217549.0,200817.0,-0.27160356964691657,-1.199342825848848
2017-04-27,9016.0,9023.0,8977.0,9004.5,11.0,9007.0,134550.0,197964.0,0.12227656736327752,-0.27160356964691657
2017-04-28,9003.0,9019.5,8968.0,8982.0,13.0,8994.0,135031.0,196999.0,-0.14433218607750042,0.12227656736327752
2017-05-01,8991.0,9007.0,8948.5,8956.0,37.0,8957.0,93050.0,197268.0,-0.41138536802313164,-0.14433218607750042
2017-05-02,8957.0,8960.5,8918.0,8944.0,14.0,8943.0,114532.0,197176.0,-0.15630233337055044,-0.41138536802313164
2017-05-03,8942.0,8946.0,8881.0,8882.0,49.0,8894.0,120723.0,193214.0,-0.547914570054786,-0.15630233337055044
2017-05-04,8887.5,8917.5,8859.5,8905.5,14.5,8908.5,145688.0,192926.0,0.163031257027213,-0.547914570054786
2017-05-05,8903.0,8935.5,8878.5,8884.5,15.5,8893.0,134606.0,198260.0,-0.17399113206487682,0.163031257027213
2017-05-08,8873.5,8910.0,8838.5,8841.5,34.0,8859.0,139106.0,190957.0,-0.38232317553131834,-0.17399113206487682
2017-05-09,8840.0,8851.0,8758.5,8785.5,96.0,8763.0,152267.0,195392.0,-1.083643752116492,-0.38232317553131834
2017-05-10,8786.0,8812.5,8755.0,8763.5,5.5,8757.5,142982.0,199157.0,-0.0627638936437247,-1.083643752116492
2017-05-11,8763.0,8825.0,8754.5,8795.5,35.5,8793.0,150717.0,201371.0,0.40536682843277383,-0.0627638936437247
2017-05-12,8797.5,8845.5,8786.5,8832.0,34.5,8827.5,146541.0,206627.0,0.3923575571477267,0.40536682843277383
2017-05-15,8842.5,8845.0,8794.0,8800.0,19.5,8808.0,119376.0,209991.0,-0.220900594732365,0.3923575571477267
2017-05-16,8811.5,8865.5,8800.0,8849.5,50.0,8858.0,150887.0,214848.0,0.5676657584014588,-0.220900594732365
2017-05-17,8851.5,9036.5,8850.5,9034.5,152.0,9010.0,255544.0,214808.0,1.7159629713253466,0.5676657584014588
2017-05-18,9043.5,9082.0,8959.0,8977.0,25.5,8984.5,313532.0,214613.0,-0.2830188679245338,1.7159629713253466
2017-05-19,8973.5,9015.5,8962.0,8997.0,2.5,8987.0,162747.0,207166.0,0.027825699816341753,-0.2830188679245338
2017-05-22,9002.5,9023.5,8968.5,8992.5,15.0,9002.0,118554.0,204792.0,0.16690775564704996,0.027825699816341753
2017-05-23,8992.5,9029.0,8948.0,8954.0,44.5,8957.5,164671.0,202409.0,-0.4943345923128173,0.16690775564704996
2017-05-24,8950.5,8978.5,8926.0,8976.0,2.0,8955.5,147585.0,203665.0,-0.022327658386822602,-0.4943345923128173
2017-05-25,8968.5,8974.0,8938.5,8946.0,4.0,8951.5,111480.0,205952.0,-0.04466528948691151,-0.022327658386822602
2017-05-26,8949.0,9025.5,8947.0,8988.5,35.5,8987.0,126499.0,208427.0,0.3965815785063942,-0.04466528948691151
2017-05-30,8994.0,9043.0,8977.5,9027.0,44.5,9031.5,164689.0,205942.0,0.49515967508624303,0.3965815785063942
2017-05-31,9026.5,9057.0,8996.5,9033.5,20.5,9052.0,140731.0,204648.0,0.2269833361014273,0.49515967508624303
2017-06-01,9028.5,9037.5,8974.5,8986.0,62.5,8989.5,131268.0,203597.0,-0.6904551480335863,0.2269833361014273
2017-06-02,8985.0,9068.5,8956.0,9062.0,67.0,9056.5,174864.0,203129.0,0.745313977418105,-0.6904551480335863
2017-06-06,9053.5,9159.5,9052.0,9141.5,76.0,9132.5,193869.0,199944.0,0.8391762822282267,0.745313977418105
2017-06-07,9149.0,9168.5,9104.0,9109.5,24.5,9108.0,151805.0,198399.0,-0.26827265261428757,0.8391762822282267
2017-06-08,9109.0,9145.0,9061.5,9095.5,8.5,9099.5,162973.0,193956.0,-0.09332454984628535,-0.26827265261428757
2017-06-09,9102.0,9108.5,9026.5,9065.0,20.5,9079.0,173396.0,190456.0,-0.22528710368701077,-0.09332454984628535
2017-06-12,9058.0,9124.0,9056.5,9097.5,31.0,9110.0,121424.0,173992.0,0.3414472959577086,-0.22528710368701077
2017-06-13,9099.0,9107.5,9070.5,9086.0,14.0,9096.0,114175.0,168219.0,-0.15367727771679052,0.3414472959577086
2017-06-14,9087.0,9192.0,9064.0,9129.0,32.5,9128.5,306588.0,145801.0,0.35729991204924705,-0.15367727771679052
2017-06-15,9120.0,9152.0,9011.5,9013.0,107.5,9021.0,205721.0,103844.0,-1.1776304978912244,0.35729991204924705
2017-06-16,9019.0,9039.0,8960.5,9021.5,1.5,9022.5,38947.0,66121.0,0.01662786830727292,-1.1776304978912244
2017-06-19,9021.5,9026.0,8977.5,8982.5,40.0,8982.5,4361.0,54004.0,-0.44333610418398894,0.01662786830727292
2017-06-20,9000.0,9019.5,8981.5,9009.0,11.0,9012.5,121130.0,169299.0,0.33398274422489216,-0.44333610418398894
2017-06-21,9006.5,9038.0,8983.5,9011.5,5.5,9018.0,111943.0,169998.0,0.06102635228848463,0.33398274422489216
2017-06-22,9009.5,9047.5,9006.0,9015.5,3.5,9014.5,109526.0,170520.0,-0.03881126635617571,0.06102635228848463
2017-06-23,9018.0,9030.5,9008.0,9023.0,7.0,9021.5,77082.0,170602.0,0.07765267069721471,-0.03881126635617571
2017-06-26,9020.0,9026.5,8966.0,8972.5,50.5,8971.0,123201.0,169699.0,-0.5597738735243607,0.07765267069721471
2017-06-27,8972.0,9004.5,8924.0,8935.0,21.5,8949.5,168946.0,176945.0,-0.239661130308777,-0.5597738735243607
2017-06-28,8939.0,8973.5,8926.5,8936.0,11.0,8938.5,174842.0,181546.0,-0.12291189451925089,-0.239661130308777
2017-06-29,8934.0,8973.5,8884.0,8943.5,14.0,8952.5,202682.0,181264.0,0.15662583207474157,-0.12291189451925089
2017-06-30,8945.0,8979.0,8908.0,8928.5,42.5,8910.0,162890.0,187278.0,-0.4747277296844432,0.15662583207474157
2017-07-03,8938.5,8941.5,8840.5,8849.0,65.0,8845.0,124091.0,193126.0,-0.7295173961840651,-0.4747277296844432
2017-07-05,8846.5,8897.5,8823.5,8859.0,5.0,8850.0,206137.0,205110.0,0.056529112492942346,-0.7295173961840651
2017-07-06,8860.5,8885.0,8840.0,8859.5,6.0,8856.0,141144.0,215344.0,0.06779661016949046,0.056529112492942346
2017-07-07,8863.0,8867.5,8784.0,8805.0,57.0,8799.0,182104.0,219991.0,-0.6436314363143625,0.06779661016949046
2017-07-10,8793.5,8804.5,8774.5,8798.5,4.5,8794.5,100032.0,227133.0,-0.05114217524718745,-0.6436314363143625
2017-07-11,8794.0,8820.5,8760.5,8805.0,16.5,8811.0,139629.0,229659.0,0.18761726078799779,-0.05114217524718745
2017-07-12,8801.0,8881.5,8800.0,8862.0,43.0,8854.0,150287.0,237122.0,0.4880263307229571,0.18761726078799779
2017-07-13,8857.5,8884.0,8832.0,8851.0,0.5,8854.5,123679.0,241411.0,0.005647165123101594,0.4880263307229571
2017-07-14,8852.0,8932.5,8827.0,8912.0,54.0,8908.5,139308.0,252098.0,0.6098593935287111,0.005647165123101594
2017-07-17,8912.0,8927.0,8883.5,8902.5,4.5,8904.0,85565.0,248704.0,-0.05051355447045491,0.6098593935287111
2017-07-18,8902.5,8978.5,8900.5,8950.0,52.0,8956.0,156300.0,251338.0,0.5840071877807773,-0.05051355447045491
2017-07-19,8950.0,8988.0,8934.5,8954.0,13.5,8969.5,111985.0,248173.0,0.15073693613221195,0.5840071877807773
2017-07-20,8959.0,8993.0,8917.0,8959.0,17.0,8952.5,170498.0,247704.0,-0.1895311890294904,0.15073693613221195
2017-07-21,8961.0,9030.0,8944.0,9021.5,75.0,9027.5,129596.0,248359.0,0.8377548170902083,-0.1895311890294904
2017-07-24,9020.0,9061.5,9004.5,9023.5,5.5,9022.0,118052.0,242034.0,-0.060924951536966976,0.8377548170902083
2017-07-25,9017.0,9044.0,8953.0,8955.5,64.0,8958.0,139015.0,235605.0,-0.7093770782531594,-0.060924951536966976
2017-07-26,8958.5,9025.0,8933.0,9015.5,46.0,9004.0,147582.0,233403.0,0.5135074793480632,-0.7093770782531594
2017-07-27,9018.0,9046.5,8970.5,9010.0,17.0,9021.0,165441.0,232721.0,0.1888049755664145,0.5135074793480632
2017-07-28,9003.5,9065.5,9002.5,9056.0,39.5,9060.5,144411.0,233786.0,0.43786719875844593,0.1888049755664145
2017-07-31,9057.0,9092.5,9047.0,9085.5,30.5,9091.0,110014.0,237498.0,0.3366260140168942,0.43786719875844593
2017-08-01,9089.5,9116.0,9060.5,9075.5,6.0,9085.0,144990.0,238420.0,-0.06599934000659502,0.3366260140168942
